distance,duration
1645.07,2.73
1645.07,2.78
1645.07,2.7
1645.07,2.67
1645.07,2.73
1645.07,2.98
1645.07,2.75
1645.07,2.73
1645.07,2.7
1645.07,2.78
1645.07,2.58
1645.07,2.67
1928.41,3.07
1928.41,3.12
1928.41,3.03
1928.41,3.17
1928.41,2.98
1928.41,3.0
7973.9,9.17
7973.9,9.33
7961.04,9.18
7961.04,8.33
7961.04,9.3
8138.64,10.58
8387.76,9.83
8258.18,9.83
8258.18,9.33
8258.18,9.42
8258.18,9.42
7627.24,9.0
7627.24,9.0
7627.24,9.17
7627.24,8.98
7627.24,9.0
7627.24,9.28
1510.33,2.87
1510.33,2.78
1510.33,2.77
1510.33,2.77
1510.33,2.83
1510.33,2.77
1510.33,2.75
1510.33,2.82
1657.19,2.82
1657.19,2.72
1657.19,2.68
1657.19,2.8
1657.19,2.67
1657.19,2.7
1657.19,2.78
1657.19,2.7
1657.19,2.83
1657.19,2.82
12919.39,14.5
2865.84,4.18
2865.84,4.12
9013.65,10.08
7179.59,8.58
7944.06,9.25
7944.06,9.0
10322.37,14.17
10322.37,13.32
8243.64,10.08
8243.64,10.88
2509.27,3.63
2509.27,3.57
2509.27,3.58
2509.27,3.75
2509.27,3.53
2509.27,3.62
2509.27,3.55
2509.27,3.55
2509.27,3.77
2509.27,3.67
2509.27,3.83
2509.27,3.33
2509.27,5.75
13808.18,17.42
11807.81,16.23
10377.76,13.83
10377.76,14.08
13052.9,16.67
14475.11,17.67
2351.94,4.07
2351.94,3.88
2351.94,4.03
2351.94,3.97
2351.94,3.87
2351.94,4.05
2351.94,4.02
2351.94,3.95
2351.94,3.88
2351.94,3.85
2351.94,3.85
2351.94,3.88
3932.87,5.55
3932.87,5.42
1802.17,2.9
1802.17,2.73
1802.17,2.8
1802.17,2.77
1802.17,2.75
1802.17,2.58
1802.17,2.68
1802.17,2.7
1802.17,2.87
1802.17,2.75
1802.17,2.75
1802.17,2.78
1802.17,2.75
1802.17,2.78
1802.17,2.83
1802.17,2.93
1802.17,2.83
1802.17,2.83
1802.17,2.0
1802.17,2.32
2204.79,3.37
2204.79,3.4
2204.79,3.23
2204.79,3.42
2204.79,3.4
2204.79,3.38
2204.79,3.35
2204.79,3.32
2204.79,3.4
2204.79,3.38
2204.79,3.08
2204.79,3.38
2668.15,4.58
2668.15,4.52
2668.15,4.6
2668.15,4.5
2668.15,4.67
2668.15,4.08
2668.15,4.08
2668.15,4.38
2668.15,4.58
2668.15,4.42
2668.15,4.45
2668.15,4.43
2668.15,4.42
2668.15,4.47
2668.15,4.53
2668.15,3.55
2668.15,4.52
2668.15,4.52
2668.15,3.75
2668.15,4.28
1174.53,2.13
1174.53,2.08
1174.53,2.27
1174.53,2.17
1174.53,2.42
1174.53,2.15
1174.53,1.83
1174.53,2.23
1174.53,2.13
1174.53,2.13
1174.53,2.18
1174.53,2.23
1174.53,2.08
1174.53,2.05
1174.53,1.93
1174.53,1.98
1174.53,2.17
1174.53,2.2
1174.53,2.23
1174.53,2.07
1174.53,2.2
1174.53,1.87
1174.53,2.3
1174.53,2.17
1174.53,2.3
1174.53,1.35
1882.48,2.82
1882.48,2.78
1882.48,2.82
1882.48,2.87
1882.48,2.83
1983.17,3.43
1983.17,3.42
1983.17,3.55
1983.17,3.43
1983.17,3.43
1983.17,3.53
1983.17,3.47
1983.17,3.52
1983.17,3.42
1983.17,3.38
1983.17,3.43
1983.17,3.37
1983.17,3.43
1983.17,3.37
1983.17,3.48
1983.17,3.4
1983.17,3.37
1983.17,2.12
1983.17,3.5
1983.17,2.77
361.62,1.28
361.62,1.28
361.62,1.25
361.62,1.3
361.62,1.3
361.62,1.3
361.62,1.18
361.62,1.22
361.62,1.33
361.62,1.2
361.62,1.1
361.62,1.18
361.62,1.15
361.62,1.28
361.62,1.22
361.62,1.22
361.62,1.23
361.62,0.77
361.62,2.75
361.62,1.33
361.62,1.23
361.62,1.28
361.62,8.07
361.62,1.4
361.62,1.4
361.62,1.6
361.62,1.28
361.62,1.35
361.62,1.25
361.62,2.2
1290.65,2.38
1290.65,2.63
1290.65,2.45
1290.65,2.37
1290.65,2.47
1290.65,2.43
1290.65,2.43
1290.65,2.4
1290.65,2.58
1290.65,2.52
1290.65,2.38
1290.65,2.37
1290.65,2.38
1290.65,2.52
1290.65,2.43
1290.65,2.45
1290.65,2.45
1290.65,2.45
1290.65,2.53
1290.65,2.45
1290.65,2.45
1290.65,2.45
1290.65,2.38
1290.65,2.42
1290.65,2.37
1290.65,2.2
1290.65,2.42
1290.65,6.78
1290.65,2.3
2234.9,3.48
2234.9,3.45
2234.9,3.9
2234.9,3.45
2234.9,3.43
2234.9,3.52
12744.65,14.5
12744.65,14.5
10076.04,11.83
10076.04,11.75
10986.7,15.75
10986.7,15.17
1509.65,2.8
1509.65,2.73
1509.65,2.73
1509.65,2.3
1509.65,2.88
7409.65,8.75
7409.65,8.75
7409.65,8.83
7409.65,8.75
7065.79,8.17
7065.79,8.5
7065.79,8.5
7065.79,8.08
7573.68,8.08
6760.76,8.17
6760.76,8.08
6760.76,8.17
6760.76,8.17
6760.76,7.92
7701.97,9.0
6580.99,7.92
3482.32,4.52
3482.32,4.5
3482.32,4.77
9395.42,10.67
1191.08,2.3
1191.08,2.2
1191.08,2.3
1191.08,2.2
1191.08,2.2
1191.08,2.25
1191.08,2.18
1191.08,2.02
1191.08,2.15
1191.08,2.1
1600.3,2.6
1600.3,2.5
1600.3,2.52
1600.3,2.65
3611.75,5.78
845.44,1.92
845.44,2.03
845.44,1.95
845.44,1.82
845.44,1.82
845.44,1.83
845.44,1.97
2143.39,3.88
2143.39,3.83
2143.39,3.77
2143.39,3.73
1421.66,2.68
1421.66,2.73
1421.66,2.7
1421.66,2.72
1421.66,2.6
1421.66,2.65
1421.66,2.43
7055.73,8.5
7055.73,8.25
7055.73,8.25
7055.73,8.33
7634.54,9.0
8085.35,9.25
8085.35,9.25
12242.44,13.17
11053.67,14.58
6961.62,8.08
6961.62,8.08
7360.13,8.67
2779.94,4.13
2779.94,4.18
2629.06,3.98
2629.06,3.87
1521.55,2.55
1521.55,2.58
1521.55,2.63
1521.55,2.63
1521.55,2.6
1521.55,2.75
1521.55,2.47
1521.55,2.62
1521.55,2.6
1521.55,2.6
1521.55,2.58
1521.55,2.58
1521.55,2.65
1521.55,2.62
1521.55,2.55
1521.55,2.47
1521.55,2.6
3434.72,5.33
3434.72,5.33
3434.72,5.47
3434.72,5.3
3434.72,5.3
3434.72,5.47
3434.72,5.28
3434.72,5.48
3434.72,5.25
3434.72,5.22
3434.72,5.55
3434.72,5.02
7588.47,9.08
7588.47,4.75
7588.47,4.75
7641.49,9.33
7641.49,4.75
5424.05,6.3
5424.05,7.15
1032.1,2.25
1032.1,2.23
1032.1,2.2
1032.1,2.27
1032.1,2.12
1032.1,2.38
1032.1,2.23
1032.1,2.25
1032.1,1.75
1032.1,2.13
1032.1,2.3
1032.1,2.12
1032.1,2.3
1032.1,2.1
1032.1,2.13
1032.1,2.32
1032.1,2.3
1032.1,2.23
1032.1,2.22
1032.1,2.32
1032.1,2.3
7391.57,8.67
3388.73,4.75
3388.73,4.55
7510.27,9.58
7510.27,9.5
7510.27,4.75
13089.86,14.5
7273.93,8.33
7273.93,7.52
7273.93,8.52
13582.59,15.17
6322.9,7.67
3125.78,4.88
3125.78,5.05
3125.78,4.93
3125.78,5.05
3125.78,5.03
3125.78,5.15
3125.78,5.02
3125.78,5.12
3125.78,5.03
3125.78,5.03
3125.78,4.75
3125.78,4.97
3125.78,4.98
3125.78,5.02
3125.78,4.9
1199.32,2.17
1199.32,2.22
1199.32,2.17
1199.32,2.15
1199.32,2.33
1199.32,2.23
1199.32,2.18
1199.32,2.08
1199.32,2.13
1199.32,2.33
1199.32,2.13
1199.32,2.13
1199.32,2.12
1199.32,2.4
1199.32,2.18
1199.32,2.13
1199.32,2.25
1199.32,2.1
1199.32,1.72
1199.32,2.43
1174.53,2.65
1174.53,2.38
1174.53,2.6
1174.53,2.47
1174.53,2.43
1174.53,2.7
1174.53,2.57
1174.53,2.47
1174.53,2.43
1174.53,2.75
1174.53,2.55
1174.53,2.68
1174.53,2.58
1174.53,2.45
1174.53,2.62
1174.53,2.5
1174.53,2.43
1174.53,2.53
1174.53,2.3
1174.53,2.17
1174.53,2.63
1174.53,3.2
1174.53,1.93
1107.56,2.45
1107.56,2.28
1107.56,2.33
1107.56,2.55
1107.56,2.22
1107.56,2.45
1107.56,2.23
1107.56,2.28
1107.56,2.43
1107.56,2.28
1107.56,2.45
1107.56,2.28
1107.56,2.45
1107.56,2.37
1107.56,2.38
1107.56,2.1
1107.56,2.48
1107.56,2.82
1107.56,2.55
959.06,1.87
959.06,2.03
959.06,1.93
959.06,2.0
959.06,2.02
959.06,1.95
959.06,1.88
959.06,2.05
959.06,1.88
959.06,1.93
959.06,1.88
959.06,2.02
959.06,1.85
959.06,1.9
959.06,1.88
959.06,1.87
959.06,1.92
959.06,1.83
959.06,1.97
959.06,1.92
959.06,1.8
959.06,2.03
959.06,1.83
3504.98,5.62
3504.98,5.73
3504.98,5.65
3504.98,5.75
3504.98,5.58
3504.98,5.65
3504.98,5.73
3504.98,5.5
3504.98,5.65
3504.98,4.7
859.03,1.73
859.03,1.8
859.03,1.67
859.03,1.8
859.03,1.72
859.03,1.77
859.03,1.68
859.03,1.8
859.03,1.68
859.03,1.68
859.03,1.77
859.03,1.8
859.03,1.68
859.03,4.02
859.03,2.2
859.03,2.18
859.03,1.7
859.03,1.77
859.03,1.68
12382.38,14.25
1222.09,2.25
1222.09,2.23
1222.09,2.23
1222.09,2.27
1222.09,2.35
1222.09,2.32
1222.09,2.38
1222.09,2.32
1222.09,2.37
1222.09,2.32
1222.09,2.45
1222.09,2.43
1222.09,2.25
1222.09,1.42
1222.09,2.5
1222.09,2.43
976.33,2.07
976.33,2.15
976.33,2.15
976.33,2.23
976.33,2.25
976.33,2.07
976.33,2.23
976.33,2.1
976.33,2.15
976.33,2.2
976.33,2.1
976.33,2.02
976.33,2.4
976.33,2.17
976.33,2.17
976.33,2.48
976.33,2.15
976.33,2.1
976.33,2.05
976.33,2.32
976.33,2.28
976.33,3.17
976.33,2.2
2313.45,3.38
2313.45,3.43
2313.45,3.4
2313.45,3.47
2490.94,3.65
2490.94,3.53
2490.94,3.52
2490.94,3.43
2490.94,3.43
2490.94,3.58
2490.94,3.38
2490.94,3.05
5135.76,6.75
5135.76,6.75
8075.97,9.83
8075.97,4.75
8075.97,4.75
11487.13,15.83
11487.13,16.0
11487.13,16.0
1926.62,3.52
1926.62,3.37
1926.62,3.4
1926.62,3.42
1926.62,3.55
1926.62,3.58
1926.62,3.38
1926.62,3.4
1926.62,3.42
1926.62,3.47
1926.62,3.38
1926.62,3.52
1926.62,3.35
1926.62,3.33
1926.62,3.33
1926.62,3.33
1926.62,3.5
9246.84,10.83
9246.84,10.2
9246.84,10.83
11984.94,13.42
11984.94,13.5
787.31,1.75
787.31,1.97
787.31,1.93
787.31,2.58
787.31,1.35
556.66,1.48
556.66,1.58
556.66,1.7
556.66,1.55
556.66,1.65
556.66,1.13
556.66,1.0
556.66,1.13
11390.87,13.75
4494.88,5.92
4494.88,6.62
2363.87,4.02
1745.24,3.15
1745.24,3.35
5901.78,7.5
5901.78,7.58
5901.78,7.25
5901.78,7.17
5901.78,7.33
8517.79,9.75
8751.76,10.25
6842.95,8.0
6842.95,8.0
6550.63,7.83
6550.63,7.67
6550.63,7.92
12763.69,14.42
5463.9,7.0
5463.9,6.83
5463.9,6.83
5463.9,5.58
6207.1,7.92
6207.1,7.5
6539.26,8.08
5581.04,7.17
11563.14,13.25
6516.3,8.25
6148.89,7.08
7231.65,8.83
6126.96,7.58
6126.96,7.67
6126.96,7.75
6126.96,7.25
6197.55,7.5
6197.55,7.42
6197.55,7.5
6566.3,8.25
5765.78,7.17
5765.78,7.08
5765.78,7.08
6673.17,8.08
6673.17,8.25
10842.34,12.33
10842.34,11.68
10842.34,13.35
10842.34,12.65
10591.62,11.92
3288.43,4.97
11355.26,12.75
10891.51,14.5
10891.51,14.33
9578.78,11.08
7649.08,9.83
3822.24,5.5
3822.24,5.5
11112.76,16.92
663.55,1.63
663.55,1.58
663.55,1.63
663.55,1.63
663.55,1.68
663.55,1.07
663.55,0.83
663.55,1.75
341.42,1.33
341.42,1.22
341.42,0.97
341.42,1.38
341.42,1.62
341.42,1.52
341.42,1.17
341.42,1.35
341.42,1.3
341.42,1.02
341.42,1.58
341.42,0.97
341.42,1.23
341.42,1.17
341.42,1.98
341.42,0.65
341.42,1.58
341.42,4.55
341.42,5.03
341.42,5.27
341.42,4.08
341.42,3.28
341.42,2.18
341.42,1.17
341.42,0.88
1913.38,3.57
1913.38,3.48
1913.38,3.32
1913.38,3.57
1913.38,3.57
1486.16,2.82
1486.16,2.72
1486.16,4.38
1486.16,3.3
1486.16,2.77
1486.16,3.33
1486.16,1.68
1486.16,3.08
1486.16,2.98
859.03,1.98
859.03,2.0
859.03,1.98
859.03,2.05
859.03,2.02
859.03,2.07
859.03,2.18
859.03,2.08
859.03,1.95
859.03,1.97
859.03,2.02
859.03,2.0
859.03,1.97
859.03,2.03
859.03,1.88
859.03,1.93
366.32,1.43
366.32,1.48
366.32,1.0
366.32,1.82
366.32,1.3
1882.48,3.6
1882.48,3.63
1882.48,3.6
1882.48,3.6
1882.48,3.6
3002.18,5.17
3002.18,5.15
7165.3,8.5
6246.99,7.5
6246.99,7.92
945.4,2.25
945.4,2.18
945.4,2.13
945.4,2.25
945.4,2.25
945.4,1.08
3327.3,5.15
3327.3,5.0
3327.3,5.05
3701.63,5.87
3701.63,6.07
3701.63,5.98
3701.63,5.98
3243.64,4.83
3243.64,4.2
3243.64,4.12
3243.64,4.83
2807.03,4.25
2807.03,3.75
2807.03,3.78
2807.03,4.25
2807.03,4.17
2807.03,3.7
3250.15,4.48
3250.15,4.92
2991.63,4.67
2991.63,4.83
2169.48,3.67
2169.48,3.67
2169.48,3.12
2169.48,2.92
2169.48,3.03
2028.9,2.83
2413.18,4.0
2413.18,3.83
2413.18,4.08
2413.18,3.4
2413.18,3.35
2413.18,3.37
528.55,0.92
528.55,0.83
769.67,1.1
1836.51,3.25
1836.51,4.4
3507.97,5.33
3507.97,5.33
2580.72,4.33
3468.54,5.33
3468.54,5.17
3468.54,5.33
2981.36,4.67
2981.36,4.83
2307.43,3.83
1254.96,2.5
1254.96,1.83
2505.17,4.08
2505.17,3.38
2505.17,3.75
3796.02,5.4
2626.61,3.88
1581.86,2.92
1581.86,2.67
1581.86,2.67
1581.86,2.67
1581.86,2.37
1884.58,3.33
1884.58,3.33
2036.43,3.42
2036.43,3.5
2036.43,3.42
2036.43,2.85
2036.43,3.5
2036.43,3.33
2181.6,2.85
2011.03,2.83
2011.03,3.5
1307.26,2.42
413.88,1.42
413.88,1.4
2557.14,4.33
207.38,0.83
207.38,0.67
207.38,0.28
207.38,0.67
207.38,0.45
207.38,0.98
2342.59,3.67
2342.59,3.25
930.22,1.75
930.22,1.92
930.22,1.83
930.22,1.75
930.22,1.75
930.22,1.75
930.22,1.75
930.22,1.75
930.22,2.0
930.22,1.92
930.22,1.75
930.22,1.75
930.22,1.75
930.22,1.75
930.22,1.43
930.22,1.75
930.22,1.27
930.22,1.45
930.22,1.28
930.22,1.4
930.22,1.37
930.22,1.52
930.22,1.92
930.22,1.62
930.22,1.43
930.22,1.35
930.22,1.42
2289.84,4.08
1118.09,2.08
1115.13,2.0
1115.13,2.08
2028.32,3.17
1242.76,1.83
1239.23,2.42
2981.66,4.38
2981.66,4.67
2981.66,4.5
2981.66,4.42
2981.66,3.98
2981.66,4.58
2981.66,4.33
2834.71,4.58
1736.87,2.83
1736.87,2.37
1597.06,2.75
1563.39,2.52
1563.39,2.83
2990.48,4.5
2990.48,4.17
2714.12,3.75
2740.21,3.5
2281.65,3.58
3411.64,5.25
3411.64,4.67
3411.64,5.17
3411.64,5.25
3411.64,5.17
3411.64,5.25
3411.64,4.67
3411.64,5.08
3411.64,5.08
3340.14,4.7
3340.14,4.67
3340.14,5.0
3340.14,4.47
3340.14,4.83
3340.14,4.83
3216.89,5.08
3185.79,5.0
3185.79,5.0
3185.79,5.0
3185.79,4.75
3185.79,5.0
3185.79,4.75
3595.98,5.25
3595.98,5.5
3456.19,4.75
3456.19,5.17
1184.75,2.25
1184.75,2.25
1184.75,2.25
3190.91,4.92
3190.91,4.92
3190.91,4.92
3190.91,4.83
3190.91,4.83
3661.58,5.0
1994.94,3.08
1994.94,3.0
1994.94,3.08
2145.37,3.5
2145.37,2.87
1849.51,3.17
668.61,1.35
2747.07,3.75
1929.07,3.0
1791.06,2.75
1791.06,2.75
1791.06,2.75
1986.79,3.33
1211.04,2.17
2551.21,4.25
1224.06,2.17
844.24,1.58
844.24,1.58
844.24,1.58
844.24,1.58
466.18,1.33
807.49,2.07
818.18,1.75
394.85,1.08
394.85,0.92
394.85,0.92
394.85,1.33
394.85,1.08
394.85,1.08
394.85,0.92
193.49,0.83
1084.32,3.97
631.09,1.33
631.09,1.42
1932.33,3.17
1932.33,3.25
1114.14,2.08
1114.14,2.0
241.93,0.92
192.58,0.67
1703.72,2.83
142.78,0.58
937.46,1.92
937.46,1.92
1047.54,2.0
1690.07,2.83
1690.07,3.0
1690.07,3.08
503.85,1.42
414.62,0.93
408.11,1.17
231.65,0.92
575.59,1.95
1274.29,2.17
1274.29,2.25
310.53,0.53
208.35,1.32
930.45,1.83
930.45,1.75
1067.09,1.92
790.26,1.5
1119.32,1.92
638.75,1.67
638.75,1.42
2171.98,3.58
1086.92,1.92
1086.92,2.0
1296.7,2.33
1531.35,1.95
1497.73,2.67
193.49,0.75
193.49,0.58
817.1,1.58
1368.07,2.25
245.74,0.83
245.74,0.83
245.74,0.75
245.74,0.75
245.74,0.75
245.74,0.75
384.01,1.0
2184.57,2.93
744.57,1.5
744.57,1.83
350.03,1.25
734.35,1.58
734.35,1.58
734.35,1.58
734.35,1.83
734.35,1.58
870.92,1.75
870.92,2.18
870.92,1.75
1051.92,2.0
1029.02,1.83
1029.02,1.83
691.51,1.02
435.28,1.08
435.28,1.08
435.28,1.08
435.28,1.08
435.28,1.08
611.85,1.07
611.85,1.42
1341.44,2.5
1341.44,2.5
1341.44,2.5
1341.44,2.5
1341.44,2.5
1367.89,2.33
1827.23,3.0
1812.09,3.17
1812.09,3.17
245.74,0.75
245.74,0.75
245.74,0.83
245.74,0.83
245.74,0.83
245.74,0.53
245.74,0.75
394.85,0.92
394.85,1.0
394.85,0.92
394.85,1.0
394.85,0.68
394.85,1.0
192.58,0.75
190.44,0.75
570.15,1.03
1229.44,2.17
1985.64,3.33
1985.64,3.33
682.81,1.58
265.97,0.92
265.97,1.08
265.97,0.92
265.97,1.08
265.97,0.43
535.36,1.33
1107.27,1.92
1107.27,1.92
2202.58,3.02
1350.37,2.42
1551.47,2.5
1551.47,2.28
1849.51,2.75
278.16,0.83
278.16,0.83
278.16,0.73
278.16,0.55
612.11,1.25
612.11,1.25
605.23,1.5
605.23,1.5
347.27,1.08
347.27,0.85
347.27,1.08
4162.89,5.75
1196.88,2.08
1084.73,1.83
1084.73,1.9
3890.21,5.42
3890.21,5.42
545.63,1.33
1135.34,2.33
1135.34,2.33
1135.34,2.33
190.44,0.67
190.44,0.53
738.88,1.65
142.78,0.5
671.37,1.07
671.37,1.5
736.62,1.25
371.3,0.78
1012.54,1.83
1012.54,1.92
1118.77,2.08
926.78,1.92
1152.02,2.17
1764.11,2.92
896.23,1.83
896.23,1.83
896.23,1.83
896.23,1.83
1177.03,3.13
2026.25,3.17
466.81,1.17
466.81,1.17
466.81,1.17
466.81,1.17
466.81,1.17
466.81,1.17
466.81,1.17
466.81,0.53
466.81,0.55
466.81,1.17
466.81,0.9
1376.07,2.33
1376.07,2.33
469.73,1.17
469.73,1.25
469.73,1.17
469.73,1.17
469.73,0.82
469.73,0.8
319.18,1.17
319.18,1.08
319.18,1.17
319.18,1.08
319.18,1.17
319.18,1.08
319.18,1.17
319.18,1.17
319.18,1.08
319.18,1.17
319.18,1.17
319.18,3.25
319.18,1.08
319.18,0.7
319.18,1.08
319.18,0.62
749.08,1.5
749.08,1.58
749.08,1.67
749.08,1.5
749.08,1.32
1150.08,2.17
1150.08,2.17
1150.08,2.17
1266.97,2.25
1266.97,2.25
1266.97,2.25
1098.85,2.17
1098.85,2.08
1098.85,2.17
529.35,0.93
1692.69,3.0
1079.11,2.17
1079.11,2.08
1147.63,2.0
798.29,1.58
798.29,1.58
1123.72,1.92
996.5,0.93
761.3,1.75
761.3,1.75
761.3,1.75
942.63,1.67
701.15,1.42
701.15,1.42
701.15,1.42
1785.14,2.92
1250.37,2.25
1250.37,2.25
1250.37,1.85
1250.37,1.83
1506.84,2.58
1506.84,2.5
526.67,1.33
526.67,1.25
1234.99,2.25
958.25,1.92
958.25,1.75
724.29,1.67
724.29,1.67
724.29,1.67
724.29,1.92
2598.6,4.08
2598.6,4.08
1152.51,2.25
1152.51,2.17
1152.51,2.17
782.73,1.58
1006.27,1.92
1006.27,1.38
1110.41,2.08
1093.61,2.17
1093.61,2.17
1093.61,2.17
1093.61,2.17
1093.61,2.17
1093.61,2.17
1093.61,2.17
5911.35,8.58
2981.11,4.67
880.64,1.67
673.1,1.58
859.16,1.58
521.5,1.25
521.5,1.25
521.5,1.33
1083.78,2.33
1083.78,2.17
1083.78,2.25
1083.78,2.25
1083.78,2.25
1083.78,2.33
1083.78,2.08
1083.78,2.17
1083.78,2.33
1083.78,1.45
1083.78,1.8
1492.56,2.67
1492.56,2.75
1492.56,2.75
1094.63,2.08
1094.63,2.08
1094.63,2.08
1094.63,2.08
1094.63,2.08
1094.63,2.08
1094.63,2.25
1094.63,2.08
1094.63,2.17
1094.63,2.08
1094.63,2.08
1366.73,1.9
1366.73,1.78
1132.75,2.33
1132.75,2.42
1132.75,2.33
1132.75,1.87
1132.75,2.42
1167.41,2.25
1167.41,2.33
1167.41,2.25
1167.41,2.33
1149.56,2.17
1273.75,2.5
1273.75,2.5
1273.75,2.58
1273.75,2.5
1273.75,2.5
1676.57,2.92
1676.57,2.92
1676.57,3.08
1676.57,2.92
1552.66,2.83
1185.61,2.5
1185.61,2.5
1185.61,2.5
1185.61,2.5
1185.61,2.5
1185.61,2.5
1185.61,2.5
1147.71,2.33
1147.71,2.58
1147.71,2.42
1147.71,2.42
1147.71,2.42
1147.71,2.5
1147.71,2.5
1147.71,2.67
1147.71,2.67
1147.71,2.33
1147.71,2.33
1147.71,2.42
1147.71,2.33
1379.54,2.67
1379.54,2.67
1379.54,2.58
1379.54,2.67
1379.54,2.67
1379.54,2.58
1379.54,2.58
1379.54,2.58
1241.14,2.5
1241.14,2.58
1241.14,2.58
1241.14,2.5
1241.14,2.58
1241.14,2.33
1241.14,2.58
1241.14,2.33
1241.14,2.5
1241.14,2.5
1241.14,2.58
1241.14,2.42
1241.14,2.33
1241.14,2.5
1241.14,2.58
1869.69,3.0
1869.69,3.17
1869.69,3.17
1869.69,2.55
1679.84,2.92
1679.84,3.0
1679.84,2.92
1679.84,2.92
1679.84,2.92
1679.84,2.43
1679.84,2.92
2181.73,3.42
2181.73,3.58
2181.73,2.88
2181.73,3.42
2314.92,3.58
2314.92,3.75
2314.92,3.75
2314.92,3.67
2314.92,3.3
2314.92,3.58
1404.82,2.5
1404.82,2.5
1404.82,2.5
1404.82,2.5
1226.52,2.17
1226.52,2.25
1226.52,2.17
1226.52,1.92
1765.05,2.92
1765.05,2.92
1765.05,2.92
1765.05,2.92
1765.05,2.4
466.81,1.25
466.81,1.25
466.81,1.25
466.81,1.33
466.81,1.33
466.81,1.25
466.81,1.25
466.81,0.9
466.81,1.25
1470.01,2.58
1470.01,2.58
1470.01,2.5
482.93,1.42
482.93,1.42
482.93,1.42
482.93,1.42
482.93,1.42
482.93,1.5
482.93,1.5
482.93,1.42
482.93,1.42
482.93,1.42
482.93,1.42
482.93,1.42
482.93,1.42
482.93,1.42
482.93,1.5
482.93,1.42
482.93,1.42
482.93,0.8
482.93,0.87
482.93,0.65
482.93,1.42
482.93,0.85
482.93,0.95
482.93,0.68
482.93,1.0
482.93,1.5
482.93,0.82
482.93,1.27
482.93,1.42
482.93,0.88
482.93,1.07
482.93,0.82
482.93,1.42
2834.71,4.25
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.67
765.97,1.62
765.97,1.18
765.97,1.67
765.97,1.58
765.97,1.37
765.97,1.22
765.97,1.12
1229.44,2.0
1229.44,3.57
809.28,1.67
809.28,1.67
809.28,1.75
809.28,1.67
809.28,1.75
809.28,1.67
809.28,1.67
809.28,1.67
809.28,1.75
809.28,1.75
809.28,1.75
809.28,1.75
295.63,1.0
295.63,0.43
295.63,0.83
295.63,1.12
295.63,0.52
295.63,0.58
265.85,0.57
1485.21,2.75
1485.21,2.83
1485.21,2.83
1485.21,2.75
1485.21,2.75
1485.21,2.75
1485.21,2.75
1485.21,2.42
1485.21,2.75
979.77,2.17
979.77,2.42
979.77,2.08
1109.05,2.33
1109.05,2.33
1109.05,2.33
1109.05,2.42
1109.05,2.42
1109.05,2.33
1109.05,2.33
1109.05,2.5
1109.05,2.5
1109.05,2.33
1109.05,2.42
1109.05,2.33
1109.05,2.5
1109.05,2.33
1109.05,2.33
1109.05,2.33
1768.57,2.92
1768.57,3.0
1768.57,3.0
1768.57,3.08
1768.57,2.92
1768.57,2.92
1768.57,3.08
1768.57,3.0
1420.74,2.67
1367.6,2.58
1367.6,2.03
714.24,1.58
714.24,1.58
714.24,1.58
714.24,1.67
994.66,2.0
994.66,2.0
994.66,2.08
453.47,1.25
453.47,1.25
453.47,1.33
548.63,1.42
548.63,1.42
548.63,1.5
548.63,1.5
496.3,1.42
496.3,1.42
496.3,1.33
496.3,0.8
496.3,0.9
496.3,0.97
496.3,1.18
496.3,1.28
2628.05,4.08
1522.19,2.67
1522.19,2.75
1522.19,2.75
1522.19,2.07
1522.19,2.67
1522.19,2.67
1522.19,2.83
1522.19,2.67
1522.19,3.25
915.53,1.92
915.53,2.08
1193.27,2.08
1002.68,2.0
1002.68,1.92
1226.7,2.17
720.79,1.58
720.79,1.58
720.79,1.58
720.79,1.67
720.79,1.75
720.79,1.67
720.79,1.75
720.79,1.67
720.79,1.75
720.79,1.75
720.79,1.75
720.79,1.58
720.79,1.75
720.79,1.58
720.79,1.18
720.79,1.75
720.79,1.75
720.79,1.75
720.79,1.15
858.74,2.0
858.74,2.0
858.74,2.0
858.74,2.0
858.74,2.08
858.74,2.0
858.74,2.17
858.74,2.0
858.74,2.0
858.74,2.0
858.74,2.0
858.74,2.0
858.74,1.2
858.74,1.28
858.74,2.08
858.74,1.4
858.74,2.0
858.74,1.83
858.74,2.0
2554.71,4.0
2554.71,4.08
822.24,1.83
822.24,1.92
822.24,1.92
822.24,1.92
822.24,1.92
351.25,1.08
625.83,1.58
625.83,1.67
831.32,1.83
831.32,1.83
831.32,1.75
831.32,1.75
831.32,1.67
831.32,1.83
951.75,1.92
951.75,1.83
951.75,1.92
951.75,1.83
951.75,1.92
951.75,1.92
951.75,1.75
1023.61,2.0
1023.61,2.0
1023.61,1.92
1023.61,1.83
1023.61,2.0
1023.61,2.0
1369.69,2.5
1369.69,2.42
1369.69,2.25
1369.69,2.5
1369.69,2.33
1369.69,2.58
1369.69,2.5
1369.69,2.58
1369.69,1.85
1369.69,2.5
1369.69,2.18
1369.69,2.38
1358.03,2.42
1358.03,2.5
1358.03,2.5
1358.03,2.58
1358.03,2.58
846.88,1.92
846.88,1.75
846.88,1.75
846.88,1.92
846.88,1.75
846.88,1.92
